count,x,y,halt
295,28.473885596898487,9.230979504154115,0
296,28.547719826514818,9.304813733769311,0
297,28.6215540561309,9.378647963384836,0
298,28.69538828574686,9.45248219300052,0
299,28.769222515362756,9.526316422616285,0
300,28.843056744978625,9.60015065223209,0
301,28.916890974594477,9.673984881847915,0
302,28.99072520421032,9.747819111463746,0
303,29.06455943382616,9.821653341079584,0
304,29.138393663442002,9.895487570695423,0
305,29.212227893057843,9.969321800311263,0
306,29.286062122673684,10.043156029927104,0
307,29.359896352289525,10.116990259542945,0
308,29.433730581905365,10.190824489158786,0
309,29.507564811521206,10.264658718774626,0
310,29.581399041137047,10.338492948390467,0
311,29.655233270752888,10.412327178006308,0
312,29.72906750036873,10.486161407622149,0
313,29.80290172998457,10.55999563723799,0
314,29.87673595960041,10.63382986685383,0
315,29.95057018921625,10.70766409646967,0
316,30.02440441883209,10.781498326085512,0
317,30.098238648447932,10.855332555701352,0
318,30.172072878063773,10.929166785317193,0
319,30.245907107679614,11.003001014933034,0
320,30.319741337295454,11.076835244548874,0
321,30.393575566911295,11.150669474164715,0
322,30.467409796527136,11.224503703780554,0
323,30.54124402614298,11.29833793339639,0
324,30.61507825575883,11.372172163012218,0
325,30.68891248537469,11.446006392628032,0
326,30.76274671499057,11.519840622243816,0
327,30.836580944606496,11.593674851859543,0
328,30.91041517422251,11.667509081475158,0
329,30.984249403838703,11.741343311090539,0
330,31.05808363345525,11.815177540705447,0
331,31.131917863072523,11.889011770319408,0
332,31.205752092691245,11.96284599993146,0
333,31.279586322312873,12.036680229539689,0
334,31.353420551940296,12.110514459140273,0
335,31.427254781579276,12.184348688725613,0
336,31.501089011241195,12.258182918280646,0
337,31.574923240948543,12.332017147775598,0
338,31.648757470745533,12.40585137715184,0
339,31.72259170071882,12.479685606294298,0
340,31.796425931037536,12.553519834978012,0
341,31.87026016203044,12.627354062764967,0
342,31.944094394333668,12.701188288806017,0
343,32.01792862917225,12.775022511462625,0
344,32.091762868893035,12.848856727588775,0
345,32.16559711796697,12.922690931176428,0
346,32.23943138486009,12.996525110818206,0
347,32.31326568549849,13.070359244990668,0
348,32.38710004962787,13.1441932933595,0
349,32.46093453237094,13.218027180899794,0
350,32.53476923499884,13.291860769192404,0
351,32.60860434179667,13.365693805138095,0
352,32.68244018456287,13.439525830515525,0
353,32.756277353604126,13.513356024854026,0
354,32.830116885074524,13.587182937123206,0
355,32.90396056993243,13.66100403673358,0
356,32.97781144924344,13.734814980054425,0
357,33.05167458034638,13.808608446903083,0
358,33.125558167403305,13.882372361840877,0
359,33.19947512227993,13.956087303665816,0
360,33.27344500591668,14.029722979644378,0
361,33.347496005006356,14.103233904076069,0
362,33.42166598344836,14.176555043581391,0
363,33.49600053922805,14.249599397795393,0
364,33.57054427694158,14.322261460079352,0
365,33.645319355063165,14.394433124657468,0
366,33.72028376589674,14.466040858752176,0
367,33.795263292474324,14.537112022041876,0
368,33.86986027880767,14.607868770424318,0
369,33.94336439998277,14.678823861090205,0
370,34.01472337656759,14.750815935484766,0
371,34.082647232908684,14.824904638948302,0
372,34.14585508253063,14.902123489733397,0
373,34.20338591532573,14.983198701558855,0
374,34.25484399534051,15.068375286659508,0
375,34.30045982958949,15.157425990880903,0
376,34.340945135604834,15.249801767036486,0
